t,p_without_ev,diff,p
2016-03-04 06:00:00,0.02809,0,0.02809
2016-03-04 07:00:00,0.16573,0.000999999999976,0.166729999999976
2016-03-04 08:00:00,0.182584,0,0.182584
2016-03-04 09:00:00,0.620787,0,0.620787
2016-03-04 10:00:00,0.367978,0,0.367978
2016-03-04 11:00:00,0.196629,0,0.196629
2016-03-04 12:00:00,0.300562,0,0.300562
2016-03-04 13:00:00,0.379213,0,0.379213
2016-03-04 14:00:00,0.195225,0,0.195225
2016-03-04 15:00:00,0.227528,0,0.227528
2016-03-04 16:00:00,0.248596,0,0.248596
2016-03-04 17:00:00,0.369382,0,0.369382
2016-03-04 18:00:00,0.212079,0,0.212079
2016-03-04 19:00:00,0.397472,0,0.397472
2016-03-04 20:00:00,0.410112,0,0.410112
2016-03-04 21:00:00,0.289326,0,0.289326
2016-03-04 22:00:00,0.292135,0,0.292135
2016-03-04 23:00:00,0.09691,0,0.09691
2016-03-05 00:00:00,0.09691,0,0.09691
2016-03-05 01:00:00,0.026685,0,0.026685
2016-03-05 02:00:00,0.035112,0,0.035112
2016-03-05 03:00:00,0.022472,0,0.022472
2016-03-05 04:00:00,0.02809,0,0.02809
2016-03-05 05:00:00,0.057584,0,0.057584
2016-03-05 06:00:00,0.049157,0,0.049157
2016-03-05 07:00:00,0.226124,0,0.226124
2016-03-05 08:00:00,0.254213,0,0.254213
2016-03-05 09:00:00,0.613764,0,0.613764
2016-03-05 10:00:00,0.45927,0,0.45927
2016-03-05 11:00:00,0.429775,0,0.429775
2016-03-05 12:00:00,0.296348,0.001000000000033,0.297348000000033
2016-03-05 13:00:00,0.578652,0,0.578652
2016-03-05 14:00:00,0.650281,0,0.650281
2016-03-05 15:00:00,0.5,0,0.5
2016-03-05 16:00:00,0.688202,0,0.688202
2016-03-05 17:00:00,0.476124,0,0.476124
2016-03-05 18:00:00,0.529494,0,0.529494
2016-03-05 19:00:00,0.433989,0.00200000000001,0.43598900000001
2016-03-05 20:00:00,0.44382,0,0.44382
2016-03-05 21:00:00,0.418539,0,0.418539
2016-03-05 22:00:00,0.338483,0,0.338483
2016-03-05 23:00:00,0.115169,0,0.115169
2016-03-06 00:00:00,0.130618,0,0.130618
2016-03-06 01:00:00,0.109551,0,0.109551
2016-03-06 02:00:00,0.115169,0,0.115169
2016-03-06 03:00:00,0.085674,0,0.085674
2016-03-06 04:00:00,0.054775,0,0.054775
2016-03-06 05:00:00,0.073034,0,0.073034
2016-03-06 06:00:00,0.203652,0,0.203652
2016-03-06 07:00:00,0.235955,1.43199999999996,1.66795499999996
2016-03-06 08:00:00,0.268258,1.26300000000003,1.53125800000003
2016-03-06 09:00:00,0.654494,0,0.654494
2016-03-06 10:00:00,0.494382,0.967999999999961,1.46238199999996
2016-03-06 11:00:00,0.390449,0.775000000000034,1.16544900000003
2016-03-06 12:00:00,0.26264,0.000999999999976,0.263639999999976
2016-03-06 13:00:00,0.273876,0.001000000000033,0.274876000000033
2016-03-06 14:00:00,0.15309,0.635999999999967,0.789089999999967
2016-03-06 15:00:00,0.191011,2.16899999999998,2.36001099999998
2016-03-06 16:00:00,0.38764,1.81600000000003,2.20364000000003
2016-03-06 17:00:00,0.30618,0.228999999999985,0.535179999999985
2016-03-06 18:00:00,0.196629,0,0.196629
2016-03-06 19:00:00,0.48736,0,0.48736
2016-03-06 20:00:00,0.26264,0,0.26264
2016-03-06 21:00:00,0.205056,0,0.205056
2016-03-06 22:00:00,0.199438,0,0.199438
2016-03-06 23:00:00,0.276685,0,0.276685
2016-03-07 00:00:00,0.043539,0,0.043539
2016-03-07 01:00:00,0.030899,0,0.030899
2016-03-07 02:00:00,0.030899,0,0.030899
2016-03-07 03:00:00,0.023876,0,0.023876
2016-03-07 04:00:00,0.023876,0,0.023876
2016-03-07 05:00:00,0.021067,0,0.021067
2016-03-07 06:00:00,0.05618,0,0.05618
2016-03-07 07:00:00,0.195225,1.41399999999999,1.60922499999999
2016-03-07 08:00:00,0.529494,1.904,2.433494
2016-03-07 09:00:00,0.421348,1.81,2.231348
2016-03-07 10:00:00,0.41573,2.11800000000005,2.53373000000005
2016-03-07 11:00:00,0.397472,1.90799999999996,2.30547199999996
2016-03-07 12:00:00,0.283708,0.824999999999989,1.10870799999999
2016-03-07 13:00:00,0.38764,0.057000000000016,0.444640000000016
2016-03-07 14:00:00,0.228933,0,0.228933
2016-03-07 15:00:00,0.214888,0.001000000000033,0.215888000000033
2016-03-07 16:00:00,0.265449,0,0.265449
2016-03-07 17:00:00,0.417135,0,0.417135
2016-03-07 18:00:00,0.238764,0,0.238764
2016-03-07 19:00:00,0.292135,0,0.292135
2016-03-07 20:00:00,0.273876,0,0.273876
2016-03-07 21:00:00,0.297753,0,0.297753
2016-03-07 22:00:00,0.216292,0,0.216292
2016-03-07 23:00:00,0.139045,0,0.139045
2016-03-08 00:00:00,0.064607,0,0.064607
2016-03-08 01:00:00,0.025281,0,0.025281
2016-03-08 02:00:00,0.026685,0,0.026685
2016-03-08 03:00:00,0.035112,0,0.035112
2016-03-08 04:00:00,0.037921,0,0.037921
2016-03-08 05:00:00,0.026685,0,0.026685
2016-03-08 06:00:00,0.087079,0,0.087079
2016-03-08 07:00:00,0.27809,0.391999999999996,0.670089999999996
2016-03-08 08:00:00,0.400281,0,0.400281
2016-03-08 09:00:00,0.448034,0.000999999999976,0.449033999999976
2016-03-08 10:00:00,0.463483,0.000999999999976,0.464482999999976
2016-03-08 11:00:00,0.287921,0,0.287921
2016-03-08 12:00:00,0.337079,0,0.337079
2016-03-08 13:00:00,0.264045,0,0.264045
2016-03-08 14:00:00,0.393258,0.001000000000033,0.394258000000033
2016-03-08 15:00:00,0.233146,0,0.233146
2016-03-08 16:00:00,0.227528,0,0.227528
2016-03-08 17:00:00,0.245787,0,0.245787
2016-03-08 18:00:00,0.230337,0,0.230337
2016-03-08 19:00:00,0.44382,0,0.44382
2016-03-08 20:00:00,0.36236,0,0.36236
2016-03-08 21:00:00,0.268258,0,0.268258
2016-03-08 22:00:00,0.257022,0,0.257022
2016-03-08 23:00:00,0.140449,0,0.140449
2016-03-09 00:00:00,0.04073,0,0.04073
2016-03-09 01:00:00,0.026685,0,0.026685
2016-03-09 02:00:00,0.037921,0,0.037921
2016-03-09 03:00:00,0.019663,0,0.019663
2016-03-09 04:00:00,0.046348,0,0.046348
2016-03-09 05:00:00,0.063202,0,0.063202
2016-03-09 06:00:00,0.089888,0,0.089888
2016-03-09 07:00:00,0.179775,0,0.179775
2016-03-09 08:00:00,0.224719,0,0.224719
2016-03-09 09:00:00,0.424157,0,0.424157
2016-03-09 10:00:00,0.508427,0,0.508427
2016-03-09 11:00:00,0.429775,0.00200000000001,0.43177500000001
2016-03-09 12:00:00,0.398876,0.00200000000001,0.40087600000001
2016-03-09 13:00:00,0.231742,0.146999999999991,0.378741999999991
2016-03-09 14:00:00,0.275281,2.86699999999996,3.14228099999996
2016-03-09 15:00:00,0.266854,1.37700000000001,1.64385400000001
2016-03-09 16:00:00,0.223315,0.639999999999986,0.863314999999986
2016-03-09 17:00:00,0.353933,0.158000000000015,0.511933000000015
2016-03-09 18:00:00,0.501404,0,0.501404
2016-03-09 19:00:00,0.478933,0,0.478933
2016-03-09 20:00:00,0.561798,0,0.561798
2016-03-09 21:00:00,0.337079,0,0.337079
2016-03-09 22:00:00,0.307584,0,0.307584
2016-03-09 23:00:00,0.164326,0,0.164326
2016-03-10 00:00:00,0.106742,0,0.106742
2016-03-10 01:00:00,0.039326,0,0.039326
2016-03-10 02:00:00,0.02809,0,0.02809
2016-03-10 03:00:00,0.023876,0,0.023876
2016-03-10 04:00:00,0.037921,0,0.037921
2016-03-10 05:00:00,0.02809,0,0.02809
2016-03-10 06:00:00,0.032303,0,0.032303
2016-03-10 07:00:00,0.25,0,0.25
2016-03-10 08:00:00,0.189607,0,0.189607
2016-03-10 09:00:00,0.216292,0.001000000000033,0.217292000000033
2016-03-10 10:00:00,0.65309,0,0.65309
2016-03-10 11:00:00,0.425562,0,0.425562
2016-03-10 12:00:00,0.223315,1.56,1.783315
2016-03-10 13:00:00,0.213483,0.433999999999969,0.647482999999969
2016-03-10 14:00:00,0.196629,0.001000000000033,0.197629000000033
2016-03-10 15:00:00,0.214888,0,0.214888
2016-03-10 16:00:00,0.216292,0,0.216292
2016-03-10 17:00:00,0.19382,0,0.19382
2016-03-10 18:00:00,0.230337,0,0.230337
2016-03-10 19:00:00,0.252809,0,0.252809
2016-03-10 20:00:00,0.462079,0,0.462079
2016-03-10 21:00:00,0.294944,0,0.294944
2016-03-10 22:00:00,0.25,0,0.25
2016-03-10 23:00:00,0.183989,0,0.183989
2016-03-11 00:00:00,0.132022,0,0.132022
2016-03-11 01:00:00,0.030899,0,0.030899
2016-03-11 02:00:00,0.060393,0,0.060393
2016-03-11 03:00:00,0.046348,0,0.046348
2016-03-11 04:00:00,0.033708,0,0.033708
2016-03-11 05:00:00,0.073034,0,0.073034
2016-03-11 06:00:00,0.042135,0,0.042135
2016-03-11 07:00:00,0.203652,0,0.203652
2016-03-11 08:00:00,0.40309,0,0.40309
2016-03-11 09:00:00,0.383427,1.35699999999997,1.74042699999997
2016-03-11 10:00:00,0.25,1.40300000000002,1.65300000000002
2016-03-11 11:00:00,0.363764,0.290999999999997,0.654763999999997
2016-03-11 12:00:00,0.516854,0,0.516854
2016-03-11 13:00:00,0.186798,0,0.186798
2016-03-11 14:00:00,0.205056,0,0.205056
2016-03-11 15:00:00,0.199438,0,0.199438
2016-03-11 16:00:00,0.294944,0,0.294944
2016-03-11 17:00:00,0.248596,0,0.248596
2016-03-11 18:00:00,0.213483,0,0.213483
2016-03-11 19:00:00,0.287921,0,0.287921
2016-03-11 20:00:00,0.245787,0,0.245787
2016-03-11 21:00:00,0.230337,0,0.230337
2016-03-11 22:00:00,0.271067,0,0.271067
2016-03-11 23:00:00,0.071629,0,0.071629
2016-03-12 00:00:00,0.077247,0,0.077247
2016-03-12 01:00:00,0.037921,0,0.037921
2016-03-12 02:00:00,0.025281,0,0.025281
2016-03-12 03:00:00,0.021067,0,0.021067
2016-03-12 04:00:00,0.029494,0,0.029494
2016-03-12 05:00:00,0.022472,0,0.022472
2016-03-12 06:00:00,0.11236,0,0.11236
2016-03-12 07:00:00,0.223315,0,0.223315
2016-03-12 08:00:00,0.199438,0,0.199438
2016-03-12 09:00:00,0.65309,0,0.65309
2016-03-12 10:00:00,0.450843,0,0.450843
2016-03-12 11:00:00,0.425562,0,0.425562
2016-03-12 12:00:00,0.577247,0,0.577247
2016-03-12 13:00:00,0.467697,0,0.467697
2016-03-12 14:00:00,0.370787,0,0.370787
2016-03-12 15:00:00,0.351124,0,0.351124
2016-03-12 16:00:00,0.29073,0,0.29073
2016-03-12 17:00:00,0.582865,0,0.582865
2016-03-12 18:00:00,0.355337,0,0.355337
2016-03-12 19:00:00,0.331461,0,0.331461
2016-03-12 20:00:00,0.549157,0,0.549157
2016-03-12 21:00:00,0.258427,0,0.258427
2016-03-12 22:00:00,0.195225,0,0.195225
2016-03-12 23:00:00,0.103933,0,0.103933
2016-03-13 00:00:00,0.067416,0,0.067416
2016-03-13 01:00:00,0.033708,0,0.033708
2016-03-13 02:00:00,0.033708,0,0.033708
2016-03-13 03:00:00,0.023876,0,0.023876
2016-03-13 04:00:00,0.023876,0,0.023876
2016-03-13 05:00:00,0.078652,0,0.078652
2016-03-13 06:00:00,0.039326,0,0.039326
2016-03-13 07:00:00,0.176966,0,0.176966
2016-03-13 08:00:00,0.200843,0,0.200843
2016-03-13 09:00:00,0.151685,0,0.151685
2016-03-13 10:00:00,0.428371,1.53800000000001,1.96637100000001
2016-03-13 11:00:00,0.418539,1.16999999999996,1.58853899999996
2016-03-13 12:00:00,0.299157,0.180000000000007,0.479157000000007
2016-03-13 13:00:00,0.41573,0.001000000000033,0.416730000000033
2016-03-13 14:00:00,0.492978,0,0.492978
2016-03-13 15:00:00,0.536517,0,0.536517
2016-03-13 16:00:00,0.523876,0,0.523876
2016-03-13 17:00:00,0.200843,0,0.200843
2016-03-13 18:00:00,0.191011,0,0.191011
2016-03-13 19:00:00,0.241573,0,0.241573
2016-03-13 20:00:00,0.561798,0,0.561798
2016-03-13 21:00:00,0.47191,0,0.47191
2016-03-13 22:00:00,0.125,0,0.125
2016-03-13 23:00:00,0.113764,0,0.113764
2016-03-14 00:00:00,0.042135,0,0.042135
2016-03-14 01:00:00,0.035112,0,0.035112
2016-03-14 02:00:00,0.02809,0,0.02809
2016-03-14 03:00:00,0.019663,0,0.019663
2016-03-14 04:00:00,0.035112,0,0.035112
2016-03-14 05:00:00,0.021067,0,0.021067
2016-03-14 06:00:00,0.051966,0,0.051966
2016-03-14 07:00:00,0.188202,0.000999999999976,0.189201999999976
2016-03-14 08:00:00,0.178371,0,0.178371
2016-03-14 09:00:00,0.532303,0,0.532303
2016-03-14 10:00:00,0.178371,0,0.178371
2016-03-14 11:00:00,0.160112,0,0.160112
2016-03-14 12:00:00,0.171348,0,0.171348
2016-03-14 13:00:00,0.18118,0,0.18118
2016-03-14 14:00:00,0.174157,0,0.174157
2016-03-14 15:00:00,0.151685,0.000999999999976,0.152684999999976
2016-03-14 16:00:00,0.162921,0.001000000000033,0.163921000000033
2016-03-14 17:00:00,0.398876,0,0.398876
2016-03-14 18:00:00,0.389045,0,0.389045
2016-03-14 19:00:00,0.330056,0,0.330056
2016-03-14 20:00:00,0.323034,0,0.323034
2016-03-14 21:00:00,0.259831,0,0.259831
2016-03-14 22:00:00,0.213483,0,0.213483
2016-03-14 23:00:00,0.161517,0,0.161517
2016-03-15 00:00:00,0.098315,0,0.098315
2016-03-15 01:00:00,0.115169,0,0.115169
2016-03-15 02:00:00,0.044944,0,0.044944
2016-03-15 03:00:00,0.105337,0,0.105337
2016-03-15 04:00:00,0.05618,0,0.05618
2016-03-15 05:00:00,0.078652,0,0.078652
2016-03-15 06:00:00,0.089888,0,0.089888
2016-03-15 07:00:00,0.240169,0,0.240169
2016-03-15 08:00:00,0.240169,0,0.240169
2016-03-15 09:00:00,0.380618,0,0.380618
2016-03-15 10:00:00,0.169944,0,0.169944
2016-03-15 11:00:00,0.355337,0,0.355337
2016-03-15 12:00:00,0.338483,0,0.338483
2016-03-15 13:00:00,0.296348,0,0.296348
2016-03-15 14:00:00,0.474719,0,0.474719
2016-03-15 15:00:00,0.160112,0,0.160112
2016-03-15 16:00:00,0.307584,0.326999999999998,0.634583999999998
2016-03-15 17:00:00,0.279494,1.12599999999998,1.40549399999998
2016-03-15 18:00:00,0.226124,0.329000000000008,0.555124000000008
2016-03-15 19:00:00,0.377809,0,0.377809
2016-03-15 20:00:00,0.261236,0,0.261236
2016-03-15 21:00:00,0.276685,0,0.276685
2016-03-15 22:00:00,0.301966,0,0.301966
2016-03-15 23:00:00,0.205056,0,0.205056
2016-03-16 00:00:00,0.116573,0,0.116573
2016-03-16 01:00:00,0.102528,0,0.102528
2016-03-16 02:00:00,0.051966,0,0.051966
2016-03-16 03:00:00,0.09691,0,0.09691
2016-03-16 04:00:00,0.063202,0,0.063202
2016-03-16 05:00:00,0.067416,0,0.067416
2016-03-16 06:00:00,0.06882,0,0.06882
2016-03-16 07:00:00,0.473315,0.834000000000003,1.307315
2016-03-16 08:00:00,0.419944,1.815,2.234944
2016-03-16 09:00:00,0.207865,2.39600000000001,2.60386500000001
2016-03-16 10:00:00,0.195225,2.53199999999998,2.72722499999998
2016-03-16 11:00:00,0.182584,1.98900000000003,2.17158400000003
2016-03-16 12:00:00,0.279494,0.448999999999955,0.728493999999955
2016-03-16 13:00:00,0.19382,0,0.19382
2016-03-16 14:00:00,0.293539,0.001000000000033,0.294539000000033
2016-03-16 15:00:00,0.169944,0,0.169944
2016-03-16 16:00:00,0.188202,0,0.188202
2016-03-16 17:00:00,0.452247,0,0.452247
2016-03-16 18:00:00,0.448034,0,0.448034
2016-03-16 19:00:00,0.220506,0,0.220506
2016-03-16 20:00:00,0.320225,0,0.320225
2016-03-16 21:00:00,0.233146,0,0.233146
2016-03-16 22:00:00,0.29073,0,0.29073
2016-03-16 23:00:00,0.11236,0,0.11236
2016-03-17 00:00:00,0.099719,0,0.099719
2016-03-17 01:00:00,0.046348,0,0.046348
2016-03-17 02:00:00,0.032303,0,0.032303
2016-03-17 03:00:00,0.021067,0,0.021067
2016-03-17 04:00:00,0.033708,0,0.033708
2016-03-17 05:00:00,0.022472,0,0.022472
2016-03-17 06:00:00,0.088483,0,0.088483
2016-03-17 07:00:00,0.186798,0,0.186798
2016-03-17 08:00:00,0.335674,0.692000000000007,1.02767400000001
2016-03-17 09:00:00,0.376404,1.72899999999999,2.10540399999999
2016-03-17 10:00:00,0.174157,2.56099999999998,2.73515699999998
2016-03-17 11:00:00,0.15309,1.13300000000004,1.28609000000004
2016-03-17 12:00:00,0.15309,0.383999999999958,0.537089999999958
2016-03-17 13:00:00,0.085674,0.00200000000001,0.08767400000001
2016-03-17 14:00:00,0.080056,0.00200000000001,0.08205600000001
2016-03-17 15:00:00,0.102528,0,0.102528
2016-03-17 16:00:00,0.092697,0,0.092697
2016-03-17 17:00:00,0.080056,0,0.080056
2016-03-17 18:00:00,0.127809,0,0.127809
2016-03-17 19:00:00,0.189607,0,0.189607
2016-03-17 20:00:00,0.20927,0,0.20927
2016-03-17 21:00:00,0.233146,0,0.233146
2016-03-17 22:00:00,0.199438,0,0.199438
2016-03-17 23:00:00,0.119382,0,0.119382
2016-03-18 00:00:00,0.039326,0,0.039326
2016-03-18 01:00:00,0.029494,0,0.029494
2016-03-18 02:00:00,0.026685,0,0.026685
2016-03-18 03:00:00,0.037921,0,0.037921
2016-03-18 04:00:00,0.026685,0,0.026685
2016-03-18 05:00:00,0.032303,0,0.032303
2016-03-18 06:00:00,0.139045,0,0.139045
2016-03-18 07:00:00,0.151685,0,0.151685
2016-03-18 08:00:00,0.317416,0,0.317416
2016-03-18 09:00:00,0.330056,0.000999999999976,0.331055999999976
2016-03-18 10:00:00,0.106742,0.001000000000033,0.107742000000033
2016-03-18 11:00:00,0.327247,1.76499999999999,2.09224699999999
2016-03-18 12:00:00,0.136236,0.439000000000021,0.575236000000021
2016-03-18 13:00:00,0.151685,1.44200000000001,1.59368500000001
2016-03-18 14:00:00,0.061798,0.017999999999972,0.079797999999972
2016-03-18 15:00:00,0.098315,0,0.098315
2016-03-18 16:00:00,0.102528,0,0.102528
2016-03-18 17:00:00,0.095506,0,0.095506
2016-03-18 18:00:00,0.102528,0,0.102528
2016-03-18 19:00:00,0.133427,0,0.133427
2016-03-18 20:00:00,0.226124,0,0.226124
2016-03-18 21:00:00,0.106742,0,0.106742
2016-03-18 22:00:00,0.161517,0,0.161517
2016-03-18 23:00:00,0.061798,0,0.061798
2016-03-19 00:00:00,0.02809,0,0.02809
2016-03-19 01:00:00,0.043539,0,0.043539
2016-03-19 02:00:00,0.02809,0,0.02809
2016-03-19 03:00:00,0.043539,0,0.043539
2016-03-19 04:00:00,0.023876,0,0.023876
2016-03-19 05:00:00,0.026685,0,0.026685
2016-03-19 06:00:00,0.025281,0,0.025281
2016-03-19 07:00:00,0.057584,0,0.057584
2016-03-19 08:00:00,0.05618,0,0.05618
2016-03-19 09:00:00,0.098315,0.982000000000028,1.08031500000003
2016-03-19 10:00:00,0.217697,0,0.217697
2016-03-19 11:00:00,0.109551,0,0.109551
2016-03-19 12:00:00,0.269663,0,0.269663
2016-03-19 13:00:00,0.141854,2.14599999999996,2.28785399999996
2016-03-19 14:00:00,0.207865,2.90000000000003,3.10786500000003
2016-03-19 15:00:00,0.210674,2.197,2.407674
2016-03-19 16:00:00,0.046348,0.302999999999997,0.349347999999997
2016-03-19 17:00:00,0.148876,0,0.148876
2016-03-19 18:00:00,0.053371,0,0.053371
2016-03-19 19:00:00,0.335674,0,0.335674
2016-03-19 20:00:00,0.29073,0,0.29073
2016-03-19 21:00:00,0.203652,0,0.203652
2016-03-19 22:00:00,0.126404,0,0.126404
2016-03-19 23:00:00,0.109551,0,0.109551
2016-03-20 00:00:00,0.06882,0,0.06882
2016-03-20 01:00:00,0.02809,0,0.02809
2016-03-20 02:00:00,0.02809,0,0.02809
2016-03-20 03:00:00,0.030899,0,0.030899
2016-03-20 04:00:00,0.026685,0,0.026685
2016-03-20 05:00:00,0.039326,0,0.039326
2016-03-20 06:00:00,0.02809,0,0.02809
2016-03-20 07:00:00,0.067416,0,0.067416
2016-03-20 08:00:00,0.043539,0,0.043539
2016-03-20 09:00:00,0.057584,0,0.057584
2016-03-20 10:00:00,0.06882,0.616999999999962,0.685819999999962
2016-03-20 11:00:00,0.06882,1.63800000000003,1.70682000000003
2016-03-20 12:00:00,0.154494,2.27600000000001,2.43049400000001
2016-03-20 13:00:00,0.18118,0.956999999999994,1.13817999999999
2016-03-20 14:00:00,0.113764,0.130999999999972,0.244763999999972
2016-03-20 15:00:00,0.106742,0,0.106742
2016-03-20 16:00:00,0.067416,0,0.067416
2016-03-20 17:00:00,0.120787,0,0.120787
2016-03-20 18:00:00,0.172753,0,0.172753
2016-03-20 19:00:00,0.261236,0,0.261236
2016-03-20 20:00:00,0.144663,0,0.144663
2016-03-20 21:00:00,0.150281,0,0.150281
2016-03-20 22:00:00,0.122191,0,0.122191
2016-03-20 23:00:00,0.132022,0,0.132022
2016-03-21 00:00:00,0.070225,0,0.070225
2016-03-21 01:00:00,0.02809,0,0.02809
2016-03-21 02:00:00,0.037921,0,0.037921
2016-03-21 03:00:00,0.021067,0,0.021067
2016-03-21 04:00:00,0.032303,0,0.032303
2016-03-21 05:00:00,0.025281,0,0.025281
2016-03-21 06:00:00,0.155899,0,0.155899
2016-03-21 07:00:00,0.088483,0,0.088483
2016-03-21 08:00:00,0.058989,0,0.058989
2016-03-21 09:00:00,0.043539,0,0.043539
2016-03-21 10:00:00,0.075843,0,0.075843
2016-03-21 11:00:00,0.046348,0,0.046348
2016-03-21 12:00:00,0.132022,0,0.132022
2016-03-21 13:00:00,0.094101,0,0.094101
2016-03-21 14:00:00,0.060393,0,0.060393
2016-03-21 15:00:00,0.075843,0,0.075843
2016-03-21 16:00:00,0.213483,0,0.213483
2016-03-21 17:00:00,0.23736,0,0.23736
2016-03-21 18:00:00,0.174157,0,0.174157
2016-03-21 19:00:00,0.136236,0,0.136236
2016-03-21 20:00:00,0.178371,0,0.178371
2016-03-21 21:00:00,0.150281,0,0.150281
2016-03-21 22:00:00,0.106742,0,0.106742
2016-03-21 23:00:00,0.103933,0,0.103933
2016-03-22 00:00:00,0.047753,0,0.047753
2016-03-22 01:00:00,0.035112,0,0.035112
2016-03-22 02:00:00,0.035112,0,0.035112
2016-03-22 03:00:00,0.026685,0,0.026685
2016-03-22 04:00:00,0.036517,0,0.036517
2016-03-22 05:00:00,0.019663,0,0.019663
2016-03-22 06:00:00,0.167135,0,0.167135
2016-03-22 07:00:00,0.053371,0,0.053371
2016-03-22 08:00:00,0.054775,0,0.054775
2016-03-22 09:00:00,0.071629,0,0.071629
2016-03-22 10:00:00,0.044944,0,0.044944
2016-03-22 11:00:00,0.051966,0,0.051966
2016-03-22 12:00:00,0.077247,0,0.077247
2016-03-22 13:00:00,0.078652,0.00200000000001,0.08065200000001
2016-03-22 14:00:00,0.015449,0,0.015449
2016-03-22 15:00:00,0.060393,0,0.060393
2016-03-22 16:00:00,0.073034,0,0.073034
2016-03-22 17:00:00,0.126404,0,0.126404
2016-03-22 18:00:00,0.146067,0,0.146067
2016-03-22 19:00:00,0.134831,0,0.134831
2016-03-22 20:00:00,0.158708,0,0.158708
2016-03-22 21:00:00,0.136236,0,0.136236
2016-03-22 22:00:00,0.130618,0,0.130618
2016-03-22 23:00:00,0.05618,0,0.05618
2016-03-23 00:00:00,0.030899,0,0.030899
2016-03-23 01:00:00,0.029494,0,0.029494
2016-03-23 02:00:00,0.04073,0,0.04073
2016-03-23 03:00:00,0.026685,0,0.026685
2016-03-23 04:00:00,0.022472,0,0.022472
2016-03-23 05:00:00,0.02809,0,0.02809
2016-03-23 06:00:00,0.095506,0,0.095506
2016-03-23 07:00:00,0.082865,0,0.082865
2016-03-23 08:00:00,0.080056,0,0.080056
2016-03-23 09:00:00,0.066011,0.000999999999976,0.067010999999976
2016-03-23 10:00:00,0.061798,0,0.061798
2016-03-23 11:00:00,0.050562,0,0.050562
2016-03-23 12:00:00,0.049157,0,0.049157
2016-03-23 13:00:00,0.051966,0,0.051966
2016-03-23 14:00:00,0.04073,1.28500000000003,1.32573000000003
2016-03-23 15:00:00,0.05618,1.54399999999998,1.60017999999998
2016-03-23 16:00:00,0.044944,0.001000000000033,0.045944000000033
2016-03-23 17:00:00,0.044944,0,0.044944
2016-03-23 18:00:00,0.08427,0,0.08427
2016-03-23 19:00:00,0.075843,0,0.075843
2016-03-23 20:00:00,0.082865,0,0.082865
2016-03-23 21:00:00,0.098315,0,0.098315
2016-03-23 22:00:00,0.077247,0,0.077247
2016-03-23 23:00:00,0.098315,0,0.098315
2016-03-24 00:00:00,0.039326,0,0.039326
2016-03-24 01:00:00,0.042135,0,0.042135
2016-03-24 02:00:00,0.033708,0,0.033708
2016-03-24 03:00:00,0.023876,0,0.023876
2016-03-24 04:00:00,0.019663,0,0.019663
2016-03-24 05:00:00,0.021067,0,0.021067
2016-03-24 06:00:00,0.02809,0,0.02809
2016-03-24 07:00:00,0.061798,0,0.061798
2016-03-24 08:00:00,0.067416,0,0.067416
2016-03-24 09:00:00,0.054775,0.000999999999976,0.055774999999976
2016-03-24 10:00:00,0.064607,0,0.064607
2016-03-24 11:00:00,0.044944,0.401999999999987,0.446943999999987
2016-03-24 12:00:00,0.035112,1.35200000000003,1.38711200000003
2016-03-24 13:00:00,0.087079,0.185999999999979,0.273078999999979
2016-03-24 14:00:00,0.047753,0,0.047753
2016-03-24 15:00:00,0.044944,1.53700000000003,1.58194400000003
2016-03-24 16:00:00,0.043539,0.000999999999976,0.044538999999976
2016-03-24 17:00:00,0.043539,0,0.043539
2016-03-24 18:00:00,0.035112,0,0.035112
2016-03-24 19:00:00,0.057584,0,0.057584
2016-03-24 20:00:00,0.061798,0,0.061798
2016-03-24 21:00:00,0.103933,0,0.103933
2016-03-24 22:00:00,0.103933,0,0.103933
2016-03-24 23:00:00,0.075843,0,0.075843
2016-03-25 00:00:00,0.058989,0,0.058989
2016-03-25 01:00:00,0.043539,0,0.043539
2016-03-25 02:00:00,0.030899,0,0.030899
2016-03-25 03:00:00,0.030899,0,0.030899
2016-03-25 04:00:00,0.023876,0,0.023876
2016-03-25 05:00:00,0.022472,0,0.022472
2016-03-25 06:00:00,0.023876,0,0.023876
2016-03-25 07:00:00,0.105337,0,0.105337
2016-03-25 08:00:00,0.064607,0,0.064607
2016-03-25 09:00:00,0.304775,0,0.304775
2016-03-25 10:00:00,0.077247,0,0.077247
2016-03-25 11:00:00,0.094101,0,0.094101
2016-03-25 12:00:00,0.234551,0,0.234551
2016-03-25 13:00:00,0.092697,0,0.092697
2016-03-25 14:00:00,0.214888,0,0.214888
2016-03-25 15:00:00,0.064607,0,0.064607
2016-03-25 16:00:00,0.077247,0,0.077247
2016-03-25 17:00:00,0.047753,0,0.047753
2016-03-25 18:00:00,0.029494,0,0.029494
2016-03-25 19:00:00,0.098315,0,0.098315
2016-03-25 20:00:00,0.098315,0,0.098315
2016-03-25 21:00:00,0.080056,0,0.080056
2016-03-25 22:00:00,0.125,0,0.125
2016-03-25 23:00:00,0.09691,0,0.09691
2016-03-26 00:00:00,0.057584,0,0.057584
2016-03-26 01:00:00,0.050562,0,0.050562
2016-03-26 02:00:00,0.026685,0,0.026685
2016-03-26 03:00:00,0.032303,0,0.032303
2016-03-26 04:00:00,0.033708,0,0.033708
2016-03-26 05:00:00,0.021067,0,0.021067
2016-03-26 06:00:00,0.033708,0,0.033708
